2.750000999999999962e+01 1.184258353480461962e-01 -1.201843206175560591e-01 -1.245632780632478787e-02
2.850000999999999962e+01 1.084904292788776425e-01 -1.142571558876021715e-01 -1.506916726472191416e-02
2.950000999999999962e+01 9.950078525410248342e-02 -1.083616024942650330e-01 -1.447048037724536253e-02
3.050000999999999962e+01 9.077222112831377643e-02 -1.047902023218762330e-01 -1.537197459593149518e-02
3.150001000000000317e+01 8.367634723733669011e-02 -9.996434194724305999e-02 -1.419272420923327338e-02
3.250001000000000317e+01 7.688104649159237247e-02 -9.471815855639927062e-02 -1.444402647985294254e-02
3.350001000000000317e+01 7.111060728265393427e-02 -9.094755350748333356e-02 -1.441548621505469967e-02
3.450001000000000317e+01 6.568146112141746984e-02 -8.764979386985867482e-02 -1.342325868313479394e-02
3.550001000000000317e+01 6.043654073528802184e-02 -8.350459063300272322e-02 -1.391768154480053227e-02
3.650001000000000317e+01 5.564307909003753799e-02 -8.007594864260615675e-02 -1.448124699101181571e-02
3.750001000000000317e+01 5.144351854043048566e-02 -7.701730040825567614e-02 -1.462356908696250436e-02
3.850001000000000317e+01 4.788061784681020561e-02 -7.447721149985814248e-02 -1.434834699724082778e-02
3.950001000000000317e+01 4.401374851603644112e-02 -7.146458436734966224e-02 -1.400090892553710643e-02
4.050001000000000317e+01 4.077389221396589269e-02 -6.904825308249777638e-02 -1.374882502643071450e-02
4.150001000000000317e+01 3.824880685793104890e-02 -6.629861971995709702e-02 -1.353664743783745614e-02
4.250001000000000317e+01 3.512666311150932502e-02 -6.459673874946805783e-02 -1.385923758833390931e-02
4.350001000000000317e+01 3.245092825107032120e-02 -6.208662825072822772e-02 -1.413206864880676462e-02
4.450001000000000317e+01 3.022783839288354854e-02 -6.043370064185162732e-02 -1.365137714086303924e-02
4.550001000000000317e+01 2.796324652342825970e-02 -5.770975661528164602e-02 -1.353500141823876443e-02
4.650001000000000317e+01 2.596811005148565166e-02 -5.583685735419276208e-02 -1.360180204408423243e-02
4.750001000000000317e+01 2.389425041474963624e-02 -5.491022657974067855e-02 -1.336495317529630064e-02
4.850001000000000317e+01 2.222368016027378990e-02 -5.277753281590137624e-02 -1.305041120792253817e-02
4.950001000000000317e+01 2.061541390879752592e-02 -5.112968578934448671e-02 -1.334752668875544349e-02
5.050001000000000317e+01 1.918718444992117966e-02 -4.936683606035809774e-02 -1.320940897216917563e-02
5.150001000000000317e+01 1.788259183592848245e-02 -4.793498388351056377e-02 -1.281462305949581347e-02
5.250001000000000317e+01 1.659032727349644618e-02 -4.645464171237016771e-02 -1.279668616023749497e-02
5.350001000000000317e+01 1.541523578113935568e-02 -4.529207257097334766e-02 -1.304676094810545972e-02
5.450001000000000317e+01 1.418163897166087491e-02 -4.383172638025219225e-02 -1.230555049760523843e-02
5.550001000000000317e+01 1.328311728038761817e-02 -4.225435600935226882e-02 -1.222955598808956115e-02
5.650001000000000317e+01 1.205070581170036847e-02 -4.112413884884950910e-02 -1.223025212917145180e-02
5.750001000000000317e+01 1.132120379942007198e-02 -4.026487821945563123e-02 -1.213800433393369058e-02
5.850001000000000317e+01 1.057662592479902477e-02 -3.946141993018718180e-02 -1.184200913752891243e-02
5.950001000000000317e+01 9.828855680315671042e-03 -3.756623653018209552e-02 -1.214029251295683197e-02
6.050001000000000317e+01 8.978996603543626040e-03 -3.726308470669737610e-02 -1.165034749039245421e-02
6.150001000000000317e+01 8.202178585523146534e-03 -3.580103468009009082e-02 -1.137262811259578781e-02
6.250001000000000317e+01 7.734562263977095772e-03 -3.519889762469102096e-02 -1.163694228313115128e-02
6.350001000000000317e+01 7.011349602513851365e-03 -3.404209304538988179e-02 -1.078654183311809900e-02
6.450001000000000317e+01 6.369109399016851213e-03 -3.284480700140769011e-02 -1.080891032275448083e-02
6.550001000000000317e+01 5.941687687198736467e-03 -3.238977586965072208e-02 -1.138948681387441479e-02
6.650001000000000317e+01 5.360161842933071873e-03 -3.142554424032355936e-02 -1.105158439702109974e-02
6.750001000000000317e+01 4.901453881416057388e-03 -3.066579735358174880e-02 -1.117497087717636041e-02
6.850001000000000317e+01 4.400954199258086050e-03 -3.000652826668749953e-02 -1.115131829600933544e-02
6.950001000000000317e+01 3.988770040068079920e-03 -2.910727378850834490e-02 -1.089517030278529773e-02
7.050001000000000317e+01 3.494013139070008787e-03 -2.856671607905408167e-02 -1.064624624895568403e-02
7.150001000000000317e+01 3.188401218817130643e-03 -2.752261681181945516e-02 -1.054421157695115477e-02
7.250001000000000317e+01 2.953540547278384228e-03 -2.662558080331729748e-02 -9.824070737017756572e-03
7.350001000000000317e+01 2.469839879159673596e-03 -2.627679507790258231e-02 -1.029904281315145720e-02
7.450001000000000317e+01 2.306764053590473849e-03 -2.550024296340407809e-02 -9.884500870416059598e-03
7.550001000000000317e+01 2.092183496851860499e-03 -2.500751839057611253e-02 -9.913730831458725593e-03
7.650001000000000317e+01 1.713539088448612184e-03 -2.437163471642575172e-02 -1.011242420359546867e-02
7.750001000000000317e+01 1.364958183695247481e-03 -2.378707582486858096e-02 -9.736231199210684112e-03
7.850001000000000317e+01 1.398730287098453240e-03 -2.309027615204906417e-02 -9.721975597072963007e-03
7.950001000000000317e+01 1.152073395322364890e-03 -2.263103585548164112e-02 -9.550992516417024930e-03
8.050001000000000317e+01 9.479549426987270069e-04 -2.189094848194374568e-02 -9.964115240385046021e-03
8.150001000000000317e+01 8.584770513914063896e-04 -2.140646458876789907e-02 -9.634298290385904032e-03
8.250001000000000317e+01 7.619740047841577768e-04 -2.097881454395824491e-02 -9.707105622341016121e-03
8.350001000000000317e+01 6.533399300238283084e-04 -2.022364637489438427e-02 -9.646287095636047609e-03
8.450001000000000317e+01 6.923259478659985096e-04 -1.981450010076125229e-02 -9.411351968497220014e-03
8.550001000000000317e+01 5.569637346404295985e-04 -1.927823384141746227e-02 -9.483016027340590223e-03
8.650001000000000317e+01 7.479233089277019433e-04 -1.900414476266618427e-02 -9.517264248328780388e-03
8.750001000000000317e+01 6.787809595086929070e-04 -1.840313004880887379e-02 -9.640416811376759793e-03
8.850001000000000317e+01 7.903882695230485689e-04 -1.777346783964268637e-02 -9.704703469078637332e-03
8.950001000000000317e+01 7.671993125429260943e-04 -1.747666520269206686e-02 -9.523911650429081610e-03
9.050001000000000317e+01 9.028020408808656080e-04 -1.711933796441610783e-02 -9.135754018840199636e-03
9.150001000000000317e+01 1.043745561886372502e-03 -1.665573763379697703e-02 -9.081785515855780172e-03
9.250001000000000317e+01 1.127117728435981635e-03 -1.634402099962429383e-02 -8.794168030431672584e-03
9.350001000000000317e+01 1.286287406656898800e-03 -1.587180574222538110e-02 -9.024013240294245439e-03
9.450001000000000317e+01 1.430297789522901562e-03 -1.584287008292712545e-02 -9.016954709616217117e-03
9.550001000000000317e+01 1.521280034949870326e-03 -1.522586691971221373e-02 -8.662829444063034970e-03
9.650001000000000317e+01 1.561632187961705092e-03 -1.506236081718843531e-02 -8.695975219551224308e-03
9.750001000000000317e+01 1.807014369271014607e-03 -1.479734032843134546e-02 -8.773964201960551129e-03
9.850001000000000317e+01 1.795665675370422456e-03 -1.436489981012337332e-02 -8.601290037095924573e-03
9.950001000000000317e+01 2.037397910451285796e-03 -1.415154260754333641e-02 -8.298683077430053096e-03
1.005000100000000032e+02 2.078774315190560964e-03 -1.379754416288966196e-02 -8.061080803408421369e-03
1.015000100000000032e+02 2.167689472313496027e-03 -1.369722304677728486e-02 -8.004125344954282975e-03
1.025000100000000032e+02 2.248925303033404936e-03 -1.331399221737975327e-02 -7.967816127896248241e-03
1.035000100000000032e+02 2.138564900176821888e-03 -1.309505309059605382e-02 -7.753264814788948280e-03
1.045000100000000032e+02 2.155851575585097241e-03 -1.286881775307400361e-02 -7.704330448456112208e-03
1.055000100000000032e+02 2.168176443196984712e-03 -1.263532701118909481e-02 -7.348208572283550580e-03
1.065000100000000032e+02 2.104173276902309656e-03 -1.243134530338780783e-02 -7.371384001683775437e-03
1.075000100000000032e+02 2.008053189986533111e-03 -1.246734033493961460e-02 -7.182381887433965557e-03
1.085000100000000032e+02 1.930445327098640092e-03 -1.220835686619820351e-02 -7.160674786148142797e-03
1.095000100000000032e+02 1.888942467589670550e-03 -1.190265019213316428e-02 -7.264904802243353325e-03
1.105000100000000032e+02 1.733129039156431272e-03 -1.158679537000542083e-02 -6.708560338292517827e-03
1.115000100000000032e+02 1.582412172704962799e-03 -1.133189454535305299e-02 -6.723512392977856918e-03
1.125000100000000032e+02 1.420299493084378750e-03 -1.121696721949594008e-02 -6.618188548017658705e-03
1.135000100000000032e+02 1.277552002367765864e-03 -1.104731765900323313e-02 -6.315803031438521967e-03
1.145000100000000032e+02 1.146901192514044286e-03 -1.095907929954067703e-02 -6.353584697728266451e-03
1.155000100000000032e+02 9.053989224259118788e-04 -1.087533438778984229e-02 -6.047985008647767044e-03
1.165000100000000032e+02 7.422345122309730600e-04 -1.081652888964515676e-02 -6.121950836749631523e-03
1.175000100000000032e+02 5.757772291767445033e-04 -1.046969679828549035e-02 -5.999310170344046914e-03
1.185000100000000032e+02 3.172718852268943289e-04 -1.056067038599822587e-02 -5.723760432335458712e-03
1.195000100000000032e+02 2.803475089824101650e-04 -1.051410511715017426e-02 -5.793821412382729741e-03
1.205000100000000032e+02 2.879869860570416051e-05 -1.029634195366694802e-02 -5.623396644078871957e-03
1.215000100000000032e+02 -1.901967023375420265e-04 -1.027499411481104519e-02 -5.537024745453867670e-03
1.225000100000000032e+02 -3.591480201382108123e-04 -1.007354744723248409e-02 -5.644056066783370226e-03
1.235000100000000032e+02 -5.361658781308086420e-04 -9.857500556993074869e-03 -5.468178608171249226e-03
1.245000100000000032e+02 -6.240595298144446454e-04 -1.004814885947746469e-02 -5.535135211413891657e-03
1.255000100000000032e+02 -7.721146424280185116e-04 -9.773756792563727952e-03 -5.340055243447718383e-03
1.265000100000000032e+02 -9.784906699013859281e-04 -9.867012886613724804e-03 -5.203784411535817070e-03
1.275000100000000032e+02 -9.994500183685835985e-04 -9.684933091507582498e-03 -5.274574699202275695e-03
1.285000100000000032e+02 -1.136241962225868502e-03 -9.640636927373668480e-03 -5.098998125927965523e-03
1.295000100000000032e+02 -1.240992108706280529e-03 -9.591127533599390007e-03 -4.886414467119393028e-03
1.305000100000000032e+02 -1.286677744588205288e-03 -9.467105867839392327e-03 -5.076693195458723169e-03
1.315000100000000032e+02 -1.345112940707175438e-03 -9.369068079610746308e-03 -4.992842077678995120e-03
1.325000100000000032e+02 -1.486091012485607965e-03 -9.274850537934479361e-03 -4.823386719871821694e-03
1.335000100000000032e+02 -1.584961850293959773e-03 -9.061563564855530314e-03 -5.018982256726332858e-03
1.345000100000000032e+02 -1.528264764746691418e-03 -8.958235576533137359e-03 -4.959563721849814463e-03
1.355000100000000032e+02 -1.524801322724706224e-03 -8.959727641390448361e-03 -4.866488982443443849e-03
1.365000100000000032e+02 -1.615644057966527259e-03 -9.036831201041940417e-03 -4.643851256316448156e-03
1.375000100000000032e+02 -1.579187415313720389e-03 -8.780994706900028396e-03 -4.627033372656794326e-03
1.385000100000000032e+02 -1.650542838840030058e-03 -8.768514224568530260e-03 -4.661005839101257410e-03
1.395000100000000032e+02 -1.725150789242154434e-03 -8.567031590160398974e-03 -4.673908038394527197e-03
1.405000100000000032e+02 -1.640288085910929792e-03 -8.287913230968326980e-03 -4.597723771659646512e-03
1.415000100000000032e+02 -1.677931832679687265e-03 -8.442828959837750391e-03 -4.648217354204541192e-03
1.425000100000000032e+02 -1.669024983410854123e-03 -8.157054231504427128e-03 -4.669999391149279831e-03
1.435000100000000032e+02 -1.631680407198108067e-03 -8.077908207985014591e-03 -4.616564345428959826e-03
1.445000100000000032e+02 -1.685769273150438405e-03 -7.881018707494571660e-03 -4.687278917463187471e-03
1.455000100000000032e+02 -1.707135974195872876e-03 -7.830750456551727884e-03 -4.509457570477016022e-03
1.465000100000000032e+02 -1.696007970162371689e-03 -7.794636747410187312e-03 -4.638825346061118196e-03
1.475000100000000032e+02 -1.665252354305613589e-03 -7.735107636120677581e-03 -4.566169039283004064e-03
1.485000100000000032e+02 -1.608626259236219016e-03 -7.630260944521594438e-03 -4.337539185172776049e-03
1.495000100000000032e+02 -1.597176280200142016e-03 -7.393771868220523624e-03 -4.429740551801745509e-03
1.505000100000000032e+02 -1.615489181893513823e-03 -7.244057264047809586e-03 -4.434029136433925711e-03
1.515000100000000032e+02 -1.578986575428916860e-03 -7.264410554274660682e-03 -4.622090997548312756e-03
1.525000100000000032e+02 -1.569427169752738533e-03 -7.005361715400549444e-03 -4.314332760630315393e-03
1.535000100000000032e+02 -1.584472222261952296e-03 -7.005983820395825408e-03 -4.442400477363699779e-03
1.545000100000000032e+02 -1.566690088086282549e-03 -6.838730564600399749e-03 -4.343657959064554236e-03
1.555000100000000032e+02 -1.516424739048874773e-03 -6.696574314893488297e-03 -4.235312922695434572e-03
1.565000100000000032e+02 -1.547985417411811265e-03 -6.616521622684047761e-03 -4.527494298381446250e-03
1.575000100000000032e+02 -1.479475920509975163e-03 -6.551795074461509022e-03 -4.347199435256077216e-03
1.585000100000000032e+02 -1.440439164302215885e-03 -6.511535568272010764e-03 -4.283940407555903059e-03
1.595000100000000032e+02 -1.531910520324182221e-03 -6.321260423155248241e-03 -4.228277811171470175e-03
1.605000100000000032e+02 -1.460632519986472403e-03 -6.226149272171464452e-03 -4.163296856399880189e-03
1.615000100000000032e+02 -1.460479984647104724e-03 -6.045778650851750882e-03 -4.133172717095240888e-03
1.625000100000000032e+02 -1.374752169466339751e-03 -5.978162406567496222e-03 -4.178650566099908169e-03
1.635000100000000032e+02 -1.383092515488434536e-03 -5.867964314475565199e-03 -4.073724635030173333e-03
1.645000100000000032e+02 -1.392831820298172677e-03 -5.799186336564915271e-03 -4.044393955398230441e-03
1.655000100000000032e+02 -1.379527860464068237e-03 -5.658473240872850980e-03 -3.991213232649201519e-03
1.665000100000000032e+02 -1.370533106107095934e-03 -5.636853140307452117e-03 -3.978596352741918182e-03
1.675000100000000032e+02 -1.297772541130567427e-03 -5.485405395913888101e-03 -4.173267008513515883e-03
1.685000100000000032e+02 -1.348260553670268484e-03 -5.408784995363272521e-03 -4.015397517231721405e-03
1.695000100000000032e+02 -1.323244136861043444e-03 -5.412603250513440926e-03 -4.126343556154591329e-03
1.705000100000000032e+02 -1.285658280445471386e-03 -5.369344251933302198e-03 -3.919964520175477952e-03
1.715000100000000032e+02 -1.245635364876040551e-03 -5.125047734385381262e-03 -3.880658670706577888e-03
1.725000100000000032e+02 -1.253239640350942586e-03 -5.071453472100671128e-03 -3.811993116498950309e-03
1.735000100000000032e+02 -1.189430433772375008e-03 -4.858471235701939360e-03 -4.087345471165724532e-03
1.745000100000000032e+02 -1.250094351207835155e-03 -4.888939880604467082e-03 -3.913975960345243525e-03
1.755000100000000032e+02 -1.174186294765529066e-03 -4.836489156608973425e-03 -3.807562306836125097e-03
1.765000100000000032e+02 -1.195457847487998645e-03 -4.727603171062928940e-03 -3.953292127660994366e-03
1.775000100000000032e+02 -1.204815580333604445e-03 -4.588445818169500923e-03 -3.844593825272602742e-03
1.785000100000000032e+02 -1.169202942088723050e-03 -4.504424594561585657e-03 -3.787922105760108994e-03
1.795000100000000032e+02 -1.142887698819976261e-03 -4.594940132038819597e-03 -3.887642398508434766e-03
1.805000100000000032e+02 -1.089247253010839928e-03 -4.459944354487017405e-03 -3.841209180662070750e-03
1.815000100000000032e+02 -1.078184157303155571e-03 -4.282404485272965980e-03 -3.657114184598810134e-03
1.825000100000000032e+02 -1.041943241355345251e-03 -4.254492400177458354e-03 -3.687611485417515572e-03
1.835000100000000032e+02 -1.104869887483633534e-03 -4.167240284392263218e-03 -3.737913273175977324e-03
1.845000100000000032e+02 -1.067305859789870540e-03 -4.182224365421254031e-03 -3.683656668902890972e-03
1.855000100000000032e+02 -9.870951900477465367e-04 -4.189084405907227138e-03 -3.618072428912379093e-03
1.865000100000000032e+02 -9.511541504378387890e-04 -4.043304035676200010e-03 -3.507533029046449018e-03
1.875000100000000032e+02 -9.784879604179212969e-04 -3.937797776395023618e-03 -3.564566424808261833e-03
1.885000100000000032e+02 -1.000087937916751407e-03 -3.818620305611444138e-03 -3.499915209442194201e-03
1.895000100000000032e+02 -8.725558039914305163e-04 -3.836088975079554077e-03 -3.521565084296582673e-03
1.905000100000000032e+02 -9.411552312392641164e-04 -3.653112236420162553e-03 -3.345798462652721343e-03
1.915000100000000032e+02 -9.674332167670903534e-04 -3.644760788645045463e-03 -3.419952246367902182e-03
1.925000100000000032e+02 -9.332478113951342457e-04 -3.731514510989191943e-03 -3.305980170554344549e-03
1.935000100000000032e+02 -8.832277106072839454e-04 -3.572778686051410971e-03 -3.233135112112834903e-03
1.945000100000000032e+02 -8.443035989966948254e-04 -3.604403518229532151e-03 -3.155150373712973990e-03
1.955000100000000032e+02 -9.120851080928818466e-04 -3.406661970678748815e-03 -3.209863923742048430e-03
1.965000100000000032e+02 -8.577131997274818056e-04 -3.462449216531659178e-03 -3.069708460767408154e-03
1.975000100000000032e+02 -8.430853240802677583e-04 -3.487801868463399294e-03 -3.081065382769832776e-03
1.985000100000000032e+02 -8.709247517028728246e-04 -3.458202096414865739e-03 -3.194895423046358474e-03
1.995000100000000032e+02 -8.961468491197096663e-04 -3.406065204544713419e-03 -3.237640434642807818e-03
