1.350000000000000000e+01 5.887584443528030009e-01 -2.053121532353084089e-01 7.963877296105373316e-02 6.103726430027607563e-02 6.091202395024103433e-02
1.450000000000000000e+01 5.153611072237835877e-01 -1.983499652819896986e-01 5.757455519312779102e-02 4.353603651837292116e-02 4.295344579649389843e-02
1.550000000000000000e+01 4.531270913966687353e-01 -1.906424222187642348e-01 4.650875564221476632e-02 2.916083724470872052e-02 2.861199738248215371e-02
1.650000000000000000e+01 4.011661373672491537e-01 -1.802530119691472810e-01 3.680984658501008921e-02 2.195402537377617175e-02 2.556933388764900950e-02
1.750000000000000000e+01 3.571623828457508587e-01 -1.711774204137516686e-01 3.018341920867104178e-02 1.578844353464451539e-02 1.653821441076887971e-02
1.850000000000000000e+01 3.195646754381966659e-01 -1.595802561141585474e-01 2.590310697882235863e-02 1.003604911529186461e-02 1.164375276140605653e-02
1.950000000000000000e+01 2.874716556450378491e-01 -1.522591720885663191e-01 2.306049514522992561e-02 6.934472719574306943e-03 1.058612519315287222e-02
2.050000000000000000e+01 2.598085332720907470e-01 -1.418491628424642936e-01 1.752334330855494574e-02 4.393408828260594347e-03 5.378455799792816044e-03
2.150000000000000000e+01 2.344838263433282888e-01 -1.343865835774494533e-01 1.421167391904829339e-02 4.469784940113033511e-03 5.627129930025144382e-03
2.250000000000000000e+01 2.122390313154407238e-01 -1.253235347692385759e-01 1.470701812175727145e-02 3.625038939584652401e-03 3.524338439073415770e-03
2.350000000000000000e+01 1.934495883502840019e-01 -1.178546011268394450e-01 1.185847566922212590e-02 3.201571751100509323e-03 3.298608655330590757e-03
2.450000000000000000e+01 1.761819383935747663e-01 -1.124848802229065359e-01 1.115572819461797989e-02 2.203695949423962065e-03 3.036315946202779691e-03
2.550000000000000000e+01 1.608697947180469379e-01 -1.053978399175321684e-01 8.703714987466791911e-03 3.778062290293242136e-04 3.034479798448706973e-04
2.650000000000000000e+01 1.476048123521074562e-01 -9.960844840739258022e-02 8.598434073866647459e-03 1.009914550958100751e-03 2.834656506093156166e-03
2.750000000000000000e+01 1.352938170269450957e-01 -9.358278443092053756e-02 8.968388528182144603e-03 -2.316309542051618283e-04 2.427543585837759702e-03
2.850000000000000000e+01 1.250102357669913844e-01 -8.849666240152750940e-02 5.814431893986620088e-03 1.101001310001307933e-03 7.524495561205121405e-04
2.950000000000000000e+01 1.151222728440630533e-01 -8.388379993869095330e-02 6.114828605123329153e-03 -8.294750956065989953e-06 -5.024729174713934640e-04
3.050000000000000000e+01 1.055876191991907964e-01 -8.085818601762240210e-02 5.575342579199238542e-03 1.298099604012111635e-03 -1.492847608510181642e-04
3.150000000000000000e+01 9.790881970253308142e-02 -7.605161969637645736e-02 5.906416500814029406e-03 -1.110471180131029613e-04 1.479388839997518908e-04
3.250000000000000000e+01 9.067916753892005244e-02 -7.140109172579607588e-02 5.371871780540857060e-03 -7.618929827902363614e-04 1.158624321451779716e-03
3.350000000000000000e+01 8.407780128682407206e-02 -6.838990325161076189e-02 4.987761361168983887e-03 -7.294436869280113015e-04 5.198116951645010645e-04
3.450000000000000000e+01 7.826265953886459015e-02 -6.536935953726487336e-02 5.665765567119133463e-03 -9.382940888869474973e-04 1.222924917741878602e-03
3.550000000000000000e+01 7.259728007558778617e-02 -6.170417694182862844e-02 4.789635926821031800e-03 -5.965101300092399928e-04 1.921876736494360874e-04
3.650000000000000000e+01 6.727720635774055158e-02 -5.887470383709779431e-02 3.643515004513665865e-03 3.747945734180041229e-04 3.445077736427923392e-05
3.750000000000000000e+01 6.255718481040585532e-02 -5.629663087752577455e-02 3.237034057039315290e-03 4.030497578644789532e-06 -2.536089348721371099e-05
3.850000000000000000e+01 5.850145066869801014e-02 -5.429084436345173181e-02 3.686859076888121534e-03 -6.178662653162509668e-04 1.370986932376208611e-03
3.950000000000000000e+01 5.434557132660720186e-02 -5.179868931503436164e-02 3.812112267132999194e-03 5.851764696107707034e-04 1.735908930563222761e-04
4.050000000000000000e+01 5.077634915919378850e-02 -5.009066193090520175e-02 3.301729117145184821e-03 6.226247581495877132e-04 1.056957424623803510e-04
4.150000000000000000e+01 4.771201603666325175e-02 -4.769347693638491953e-02 3.283340795257960222e-03 -4.878343687745993230e-04 -5.263085572384552111e-04
4.250000000000000000e+01 4.435055189170662021e-02 -4.586609815292205794e-02 2.677352884016908751e-03 -4.290587565347417647e-04 1.734372822007817041e-04
4.350000000000000000e+01 4.115646136618535122e-02 -4.405129913596198682e-02 2.062122758289472012e-03 -8.463789205429371855e-04 -4.865774901757021387e-04
4.450000000000000000e+01 3.881077662132297046e-02 -4.266730206175570195e-02 2.503569544209231692e-03 2.008010797051482609e-04 -1.431667638499412975e-04
4.550000000000000000e+01 3.637266423968286977e-02 -4.026028721227363494e-02 2.230019309726127309e-03 9.379021265923973786e-04 8.731022363222077374e-04
4.650000000000000000e+01 3.384233986339241218e-02 -3.900313465060956802e-02 2.411420838517361939e-03 4.606416334359492788e-04 -2.717163507847708851e-04
4.750000000000000000e+01 3.143458747898997263e-02 -3.871771618905855972e-02 2.083542622544217859e-03 1.974818304262128768e-04 -6.123491296930924080e-04
4.850000000000000000e+01 2.962656553081834468e-02 -3.633147216011954617e-02 2.526474076143606952e-03 4.201890166595207256e-04 -1.116233101339849791e-04
4.950000000000000000e+01 2.758570992776365749e-02 -3.489792941359236289e-02 1.272091058630628714e-03 9.270071225829152640e-04 -6.009055829507048462e-04
5.050000000000000000e+01 2.601518875764346345e-02 -3.362512705385990730e-02 1.607976127652362532e-03 2.280220145494884584e-05 -2.587201330916620297e-04
5.150000000000000000e+01 2.460096823366064028e-02 -3.245548641753961960e-02 1.910836098875952089e-03 7.002839342352464860e-05 -4.863609104594561168e-04
5.250000000000000000e+01 2.303059218270118308e-02 -3.118485765531611026e-02 1.222398237860052809e-03 8.351332062793754727e-04 1.887137059929313188e-04
5.350000000000000000e+01 2.167877056015301770e-02 -3.058668353116977129e-02 1.222981663755260545e-03 5.538053642419108174e-04 3.807155971289167775e-05
5.450000000000000000e+01 2.017525423111596675e-02 -2.946096081217561280e-02 1.715920571043497329e-03 3.694331734779438816e-04 -3.836719374980832197e-06
5.550000000000000000e+01 1.903785757199118536e-02 -2.795533999357868726e-02 1.835758865550055725e-03 7.034127527532485621e-04 9.577831190573152503e-05
5.650000000000000000e+01 1.778191163492365973e-02 -2.690302002643414972e-02 1.789418155736672124e-03 7.408264667863233375e-04 1.056236865432157797e-04
5.750000000000000000e+01 1.680098274910182127e-02 -2.652380537757490636e-02 1.380382264057605952e-03 -6.632853730032825881e-05 -1.577313630670585255e-04
5.850000000000000000e+01 1.586682983772486760e-02 -2.576774400042339264e-02 1.675467455797826277e-03 4.994721354384525991e-04 1.343320412392280704e-04
5.950000000000000000e+01 1.478764459850103949e-02 -2.432255682977799149e-02 7.936149159016346946e-04 2.125257067586024096e-04 -1.015085515779623048e-04
6.050000000000000000e+01 1.397571839709189391e-02 -2.403636302696570554e-02 1.529856488949952369e-03 7.839907764344629815e-04 8.574345976744351342e-05
6.150000000000000000e+01 1.309222208129287232e-02 -2.300152381837215418e-02 1.609258362662656112e-03 -9.360198213514153861e-05 -1.465855122201946653e-04
6.250000000000000000e+01 1.251295874171756348e-02 -2.270413439017014354e-02 1.129101906437523974e-03 1.809430576817020581e-04 1.186059233767402566e-04
6.350000000000000000e+01 1.147141524328576349e-02 -2.180344290706325017e-02 1.480796399961438036e-03 5.706054554722343264e-04 -3.766819359945287578e-04
6.450000000000000000e+01 1.075178223081739264e-02 -2.093974102857532743e-02 1.407472848435923187e-03 6.879392433881454001e-04 -8.239146286893014642e-05
6.550000000000000000e+01 1.022554198216883356e-02 -2.040109956343443692e-02 1.058892334456826680e-03 1.404040461682316517e-04 -1.111832326221822874e-03
6.650000000000000000e+01 9.667151057988135690e-03 -1.974263395153917286e-02 9.887361417799172755e-04 -1.035338937018830460e-04 -3.830405026915246558e-04
6.750000000000000000e+01 9.068291902364548560e-03 -1.937561573718030172e-02 4.011803099637757880e-04 4.604372660727034305e-04 -6.574143259831640102e-05
6.850000000000000000e+01 8.391740663748750370e-03 -1.864083926308842537e-02 7.356809576345701160e-04 2.243940919909009196e-04 -4.652519740513872315e-05
6.950000000000000000e+01 7.857010269340417366e-03 -1.814379572538114133e-02 1.064354838969025973e-03 -1.835115127288445961e-04 4.529257022856948397e-04
7.050000000000000000e+01 7.341623943974258382e-03 -1.782284933527785234e-02 8.733316210750371881e-04 -8.313294023794508129e-05 -3.289621961100863668e-05
7.150000000000000000e+01 6.824976981471003387e-03 -1.686370656714488575e-02 7.295815484681938013e-04 1.617847942100593395e-04 4.624207052344950501e-04
7.250000000000000000e+01 6.564328304693828678e-03 -1.598645546907860593e-02 1.365237060909416447e-03 5.744073571889446320e-04 -3.529892502077885746e-04
7.350000000000000000e+01 6.021152927913157003e-03 -1.581960498853603528e-02 9.014579305623750261e-04 8.158783927273686890e-05 -4.722789196076173984e-04
7.450000000000000000e+01 5.686429336252045962e-03 -1.538267404884214110e-02 1.090056255609293768e-03 -2.695738349316727385e-04 -1.015138872920278138e-05
7.550000000000000000e+01 5.391968852669295001e-03 -1.506350022736882392e-02 8.726379714262830559e-04 1.329000148565565281e-04 -1.128482567734405374e-04
7.650000000000000000e+01 4.953595819805011943e-03 -1.428990900834111420e-02 8.869380309256351923e-04 -5.837943308662733589e-05 -5.342065621087499147e-04
7.750000000000000000e+01 4.535418421501388742e-03 -1.413260354419335930e-02 8.197164730217766518e-04 -1.632513096971247967e-04 5.620890488647443667e-07
7.850000000000000000e+01 4.440349070947569553e-03 -1.360229590334909901e-02 9.555473378179450087e-04 -1.349473407586064793e-04 5.132939248524652888e-05
7.950000000000000000e+01 4.141002629754620377e-03 -1.305423596068489879e-02 8.324954398456289309e-04 -2.430395990071149281e-05 4.664559243397614218e-04
8.050000000000000000e+01 3.858268186961483388e-03 -1.274104469987673294e-02 4.278161055607178527e-04 4.094366507100092060e-05 1.323139835510596125e-04
8.150000000000000000e+01 3.753045208549898263e-03 -1.235999624213382324e-02 7.742468077174821184e-04 -7.306644981045385279e-05 -3.001709700108026797e-05
8.250000000000000000e+01 3.612236115345416384e-03 -1.202738209389857087e-02 3.216369291377077261e-04 -2.367538911136144049e-04 7.264864172768061359e-04
8.350000000000000000e+01 3.470681351877959262e-03 -1.154036394658212311e-02 2.455765901774492371e-04 4.978556870330508213e-05 2.478436896877828826e-04
8.450000000000000000e+01 3.356795817369912730e-03 -1.117597864189042410e-02 5.141260782467602574e-04 -8.390768822359902235e-05 2.101356521068605823e-04
8.550000000000000000e+01 3.253042573410320788e-03 -1.086496131049274026e-02 3.718359418853465657e-04 -2.746846759203113407e-04 4.240844082695150114e-04
8.650000000000000000e+01 3.325410625512228817e-03 -1.089948704686017483e-02 2.223347082209564923e-04 -2.130337036905500625e-04 2.890465725510774010e-04
8.750000000000000000e+01 3.225018405067247174e-03 -1.029255276497305534e-02 1.552245107668327761e-04 -6.651500891099521506e-05 8.707020839920036727e-05
8.850000000000000000e+01 3.292218863030330761e-03 -9.958462075175224942e-03 5.101969991968891206e-05 -6.825822214748792803e-05 1.589153501001879139e-05
8.950000000000000000e+01 3.304277012022923451e-03 -9.822541607247575746e-03 1.179784376909976671e-05 4.085295618585664318e-05 -4.046881407753469853e-05
9.050000000000000000e+01 3.450232926274772721e-03 -9.397852702374399902e-03 3.144087131719799835e-04 1.297316402027852975e-04 -1.375414676277963793e-04
9.150000000000000000e+01 3.413527833753198827e-03 -8.968258045590041944e-03 1.878905202602362237e-04 3.286589258053780084e-04 -1.588870731670562067e-04
9.250000000000000000e+01 3.539509260977316725e-03 -8.839810453706367643e-03 3.758274334293555219e-04 2.352896372929056388e-04 6.147606214445401715e-05
9.350000000000000000e+01 3.693636872979317882e-03 -8.547040006188952668e-03 1.940358228158862888e-04 2.726076559620384991e-04 3.594191827871271317e-05
9.450000000000000000e+01 3.733603256477408591e-03 -8.766665835621981206e-03 -1.878021798765839735e-05 2.879141050682236476e-06 -2.057804449924165028e-04
9.550000000000000000e+01 3.812780271399653607e-03 -8.161658384946831810e-03 6.873446440318071570e-05 1.102873310765291440e-04 -6.306550823856744937e-04
9.650000000000000000e+01 3.850477252148222593e-03 -8.115801347398581000e-03 2.221818833847702607e-04 -2.185621646726554205e-04 -2.618724037913725336e-04
9.750000000000000000e+01 4.024806046163500670e-03 -8.037724232504823985e-03 -2.044066379027137999e-04 1.164025672320249423e-04 3.724542839221539441e-04
9.850000000000000000e+01 3.918340543865353985e-03 -7.743296873267908713e-03 2.105487326599127980e-05 2.916262340606138974e-04 -4.763649998978648726e-05
9.950000000000000000e+01 4.247787441170701797e-03 -7.827202348471970147e-03 2.605838166219077859e-04 1.294338026286532704e-04 1.390768846204172777e-04
1.005000000000000000e+02 4.194669471205112951e-03 -7.362218416744400508e-03 2.831620328749918968e-04 8.622515733029651819e-05 -9.073719791586712141e-06
1.015000000000000000e+02 4.269619483361077397e-03 -7.446270099476401567e-03 9.039803126221252914e-05 -2.502107846938037006e-04 6.853983886592571686e-06
1.025000000000000000e+02 4.348661628356759179e-03 -7.146880979836536980e-03 2.607551803779094334e-04 6.936700813120605098e-05 -1.793367031990535034e-04
1.035000000000000000e+02 4.160249281901612708e-03 -7.028053409849380380e-03 2.204837156007147486e-04 1.080764515045475692e-05 3.721190691751264214e-04
1.045000000000000000e+02 4.153771627221785473e-03 -6.959171474090407664e-03 1.035551196040721098e-04 1.778603081470811291e-04 1.521284266622138713e-05
1.055000000000000000e+02 4.076373309551780365e-03 -6.558185368515787560e-03 3.021581960345868546e-04 3.028267276536908458e-04 1.872367722612287822e-04
1.065000000000000000e+02 3.971047387498255823e-03 -6.372323482060765487e-03 3.014904668998568456e-04 -3.667941528557877861e-05 2.001025762734162097e-04
1.075000000000000000e+02 3.847579778311984149e-03 -6.620101283092684474e-03 3.933466207130957614e-04 -2.399012030782573954e-05 8.633615450270732132e-05
1.085000000000000000e+02 3.711401386299847602e-03 -6.436859814682005521e-03 4.328666472908837743e-04 -6.669417777295953786e-06 3.480573329516085360e-04
1.095000000000000000e+02 3.618649270152222465e-03 -6.170015213578737209e-03 5.708085217357208028e-05 -2.969577291040186788e-04 2.401798871317476522e-04
1.105000000000000000e+02 3.378341308315122981e-03 -5.953744661792405128e-03 5.708388053401201650e-04 -2.416006612573362317e-04 5.179372216949538425e-04
1.115000000000000000e+02 3.274959989739110577e-03 -5.655683362642364813e-03 4.308357770374003702e-04 -2.628167561944547365e-04 1.638898754752706637e-04
1.125000000000000000e+02 3.030245862171379416e-03 -5.549657470236180230e-03 3.844025080988914623e-04 -2.363000622840778629e-05 6.998511493675479847e-04
1.135000000000000000e+02 2.855531780991201526e-03 -5.438651881979309106e-03 5.896101422161731517e-04 -6.916028004169169467e-05 2.996701084408806602e-04
1.145000000000000000e+02 2.649993532434165126e-03 -5.350058961492100765e-03 1.804878335120196670e-04 -7.253680990720172710e-05 4.645232152081209070e-04
1.155000000000000000e+02 2.433647478509076267e-03 -5.402895730002786091e-03 5.540876382784801820e-04 -2.901873195586185720e-04 2.254712420094981179e-04
1.165000000000000000e+02 2.170453677296951302e-03 -5.310461584077044370e-03 2.405827244702316708e-04 4.168798651976138477e-04 -1.650659614564849490e-04
1.175000000000000000e+02 1.956089855195452046e-03 -4.966436225162851326e-03 5.031208030423687345e-04 -5.698478402208610613e-05 5.423960703992167996e-05
1.185000000000000000e+02 1.681969232645316161e-03 -5.083613912297867306e-03 3.525507360325441891e-04 1.184376986267029748e-04 2.955377568959838904e-04
1.195000000000000000e+02 1.599821353667933450e-03 -5.115934679077296932e-03 5.071946315451092684e-04 -5.318066844142553149e-05 4.874205944047582889e-04
1.205000000000000000e+02 1.323573588700822663e-03 -4.976924418315974499e-03 5.854792825896662630e-04 -3.943219754929794653e-04 8.134360156586677854e-05
1.215000000000000000e+02 1.019059518525903749e-03 -4.893851596957109890e-03 3.881870100985902738e-04 -1.311691047335095345e-04 3.135703612991112832e-04
1.225000000000000000e+02 8.230268862054922674e-04 -4.791458016337005708e-03 1.515102068081679667e-04 4.773132598526151084e-05 2.322202079613157799e-04
1.235000000000000000e+02 5.859766182769048136e-04 -4.657435402820242140e-03 2.791394075155525785e-04 2.172870773066215688e-06 1.887654623423356669e-04
1.245000000000000000e+02 4.961805948182450429e-04 -4.765492030328201400e-03 -4.080793325152632831e-05 -2.759836119207149355e-05 2.952657633103145996e-04
1.255000000000000000e+02 2.937911195188340182e-04 -4.573863852085104792e-03 2.523143669706878972e-04 1.905719435325396987e-04 4.600026359725727592e-05
1.265000000000000000e+02 7.188158260042323876e-05 -4.622264064729653121e-03 3.710076354543780488e-04 -7.916749535882718189e-05 3.494246191843819699e-05
1.275000000000000000e+02 3.716368395078785419e-05 -4.544163034123128303e-03 1.464927716724951018e-04 -2.146294018984902172e-06 -2.557918728925643865e-04
1.285000000000000000e+02 -1.532839190548043089e-04 -4.452812523064290234e-03 2.766244138303963285e-04 8.878852764651511473e-06 -5.307573898957726374e-05
1.295000000000000000e+02 -2.601974293154234782e-04 -4.461051641997058545e-03 5.353898859352078377e-04 1.201587476020126826e-04 2.310473484676870911e-05
1.305000000000000000e+02 -3.647830718581996008e-04 -4.397074756209620044e-03 2.742740089187305241e-04 2.155031930556489139e-04 -5.526866488708096631e-05
1.315000000000000000e+02 -4.690478012151731973e-04 -4.508412320613859083e-03 3.026679551090253511e-04 -3.049746003647009983e-04 2.060427435341098006e-04
1.325000000000000000e+02 -6.420628269370741480e-04 -4.249916761512259784e-03 4.549857170873336130e-04 1.188305302353816152e-04 5.042492711541241273e-04
1.335000000000000000e+02 -6.878359741212161215e-04 -4.088461107520606833e-03 4.542223671516667106e-04 -3.269353350097667669e-04 1.908291549947066295e-04
1.345000000000000000e+02 -6.615643494736664874e-04 -4.185369035595624954e-03 3.828236354513721491e-04 1.589770996484088340e-04 3.196965526540146028e-05
1.355000000000000000e+02 -7.261171866930918404e-04 -4.172203984660852183e-03 4.600395265661728038e-04 -1.685861230570718042e-04 1.098522770232161522e-04
1.365000000000000000e+02 -7.934852872048684183e-04 -4.257048187298199775e-03 6.636189394607863333e-04 -1.398311566978795628e-04 -7.342569330919417644e-05
1.375000000000000000e+02 -8.028029731279093381e-04 -4.113026123929293572e-03 6.213876620892727761e-04 1.220859863019376314e-04 1.115841724188188812e-04
1.385000000000000000e+02 -8.792056957390900198e-04 -4.174109777055290404e-03 5.817435383867692114e-04 1.516336267471276970e-04 -5.023415566674262596e-05
1.395000000000000000e+02 -9.798528351374156259e-04 -4.013101810101006063e-03 5.687082380112840931e-04 8.499516348901522186e-05 -3.203680223758141528e-05
1.405000000000000000e+02 -9.144678946888251669e-04 -3.829900502300424576e-03 5.297392598092822607e-04 3.784133397393275151e-04 8.266453344505864044e-05
1.415000000000000000e+02 -9.633346949915977354e-04 -4.007159285933377391e-03 4.834473181911009849e-04 2.192307944734515175e-04 -1.960018283198722966e-05
1.425000000000000000e+02 -1.020359369057307047e-03 -3.707066701591233207e-03 4.208696595116891148e-04 1.735361860281628448e-05 2.507264636300169714e-04
1.435000000000000000e+02 -9.332478631152244788e-04 -3.815341887370240527e-03 4.078067819106655873e-04 1.375801363685000636e-04 6.176114596876370829e-05
1.445000000000000000e+02 -9.661592111544674635e-04 -3.599418796948009383e-03 3.450482472628894513e-04 1.388954869948435037e-04 -4.847022800991876136e-05
1.455000000000000000e+02 -9.932522131807016309e-04 -3.512134786471952323e-03 5.996553345513781818e-04 -2.038936061879946516e-04 3.118488961812250683e-05
1.465000000000000000e+02 -1.035494473775170872e-03 -3.574372880726591623e-03 3.294213386725753788e-04 1.658087350043306553e-04 2.099445117340275837e-05
1.475000000000000000e+02 -1.001158588731517352e-03 -3.558646828292178280e-03 2.685378567506899856e-04 -9.573170151121490363e-05 1.632014008898563030e-04
1.485000000000000000e+02 -9.087143211718714609e-04 -3.548804825613615689e-03 5.714825882018834688e-04 -8.960672559303618486e-05 1.923740489363757154e-05
1.495000000000000000e+02 -9.362413230361112983e-04 -3.398302625771064921e-03 4.179527180579779583e-04 6.629112265299764138e-05 -1.180767875429024458e-04
1.505000000000000000e+02 -9.765072879061060130e-04 -3.395976652347830905e-03 5.061038907334124192e-04 1.020104402405943701e-05 2.902576382324155218e-04
1.515000000000000000e+02 -9.344401936238336866e-04 -3.258508526310546598e-03 1.599142858740919910e-04 9.111059662055637166e-05 1.441792646921582772e-04
1.525000000000000000e+02 -1.005533419202294266e-03 -3.161372738638249923e-03 5.880444154770048202e-04 4.413301205430650363e-04 -2.157838773787831624e-05
1.535000000000000000e+02 -1.019074274227624788e-03 -3.182322556442723945e-03 2.782184247983556695e-04 -8.742693327034522729e-05 3.906316740310068519e-04
1.545000000000000000e+02 -1.008426865108534489e-03 -3.102629637605056837e-03 6.017351658927703843e-04 1.855707936832663534e-04 -1.126433696351643538e-04
1.555000000000000000e+02 -9.542959850593864604e-04 -2.983736900883734652e-03 4.145690670467807736e-04 2.942819845981011265e-05 -1.972458788776902422e-04
1.565000000000000000e+02 -9.848698946667271831e-04 -3.000629812791034447e-03 3.082149398769885884e-04 1.695513950388400899e-04 1.979737201389795054e-04
1.575000000000000000e+02 -9.696596478227562620e-04 -2.957340639434698909e-03 2.204527003143865284e-04 3.644558542467801580e-04 2.789877936419705193e-04
1.585000000000000000e+02 -9.281387609685063170e-04 -2.862112437907642862e-03 3.067323477776794744e-04 2.647617629526913350e-04 1.913754268780449056e-04
1.595000000000000000e+02 -1.023307943556768301e-03 -2.676251738707828998e-03 4.205490221865059840e-04 7.039089213872584520e-05 -5.085370797305077185e-05
1.605000000000000000e+02 -9.799229754208322544e-04 -2.735015100387776146e-03 3.777759364174325353e-04 2.606476765469067878e-05 1.496912789581027684e-06
1.615000000000000000e+02 -9.820395410007187048e-04 -2.586456766425910148e-03 3.730223921283461587e-04 -1.437336628281659441e-04 7.440266433079633041e-05
1.625000000000000000e+02 -9.101147461109176853e-04 -2.605665658945915258e-03 4.349659116875532984e-04 -4.452761974433523277e-05 -1.041564446022471592e-04
1.635000000000000000e+02 -9.265990491332137292e-04 -2.440976695350080116e-03 4.172671636597757557e-04 -2.164256951952666036e-04 1.699964541080567235e-05
1.645000000000000000e+02 -9.028398930514244846e-04 -2.442365091692511817e-03 3.730470990633048085e-04 -1.827304940307821379e-04 1.218022955737274811e-05
1.655000000000000000e+02 -9.132172453251496480e-04 -2.335228088666380184e-03 4.340002284799373677e-04 3.652694037842919476e-05 -1.714736364312266785e-04
1.665000000000000000e+02 -9.416261761957082921e-04 -2.268642258152379215e-03 3.953138470779931453e-04 -9.999689695734154018e-05 -1.511863108657997485e-04
1.675000000000000000e+02 -8.927888155295499693e-04 -2.294384634587595586e-03 1.775722314637637102e-04 1.368963011287709853e-05 1.428133786985305586e-04
1.685000000000000000e+02 -9.056372114687561781e-04 -2.147624016642569588e-03 2.308185735442118641e-04 -1.863356292632691610e-04 -1.853200558260156524e-04
1.695000000000000000e+02 -9.546605728076603238e-04 -2.190214492868604659e-03 1.864810881685421615e-04 -1.794151641265874183e-04 -1.498607975139439410e-04
1.705000000000000000e+02 -8.526498664557282661e-04 -2.228484271352608979e-03 2.242556396249371898e-04 -3.474226324504906416e-04 -1.866352290269507428e-04
1.715000000000000000e+02 -8.128418576322884483e-04 -2.047620409289678534e-03 4.040328847020663501e-04 2.596481750166112007e-05 7.619077776723130291e-05
1.725000000000000000e+02 -8.762929338808288747e-04 -2.005691614635454929e-03 2.778957013229743666e-04 -2.374175000338155084e-04 6.032306847417997158e-05
1.735000000000000000e+02 -8.327201782720298519e-04 -1.871914994179156664e-03 3.257034822255905902e-05 -3.532895735030611877e-04 -2.547701829111552316e-05
1.745000000000000000e+02 -8.865760576334494759e-04 -1.816587572576423924e-03 2.515671735095253362e-04 -1.680315868508518469e-05 -8.950768520636801987e-06
1.755000000000000000e+02 -8.263826931114439615e-04 -1.825492596527814298e-03 3.056765503241195051e-04 -1.511966743606274325e-04 -2.648166122438780118e-04
1.765000000000000000e+02 -8.279584392202563601e-04 -1.768835219546617717e-03 5.609340539467495536e-05 -1.102260616464721793e-05 -4.719585938102698053e-04
1.775000000000000000e+02 -8.447054881904617540e-04 -1.693024996282340268e-03 1.561046503772716050e-04 -6.570115482657964392e-05 -2.779733727864148996e-04
1.785000000000000000e+02 -8.173756616000297116e-04 -1.547702441723129620e-03 1.517806834097933967e-04 4.556859168178456260e-05 2.762863301422284056e-05
1.795000000000000000e+02 -7.875316556042023883e-04 -1.705624865868319738e-03 9.388661267525089398e-05 -1.592070712398526355e-04 -2.433704311046018621e-05
1.805000000000000000e+02 -7.618197890969276168e-04 -1.672986927110895004e-03 2.178384973599178348e-05 -4.906189660107150753e-05 -2.990789805231112031e-04
1.815000000000000000e+02 -7.367482927926401366e-04 -1.463696718199798902e-03 2.689962563240249640e-04 -1.292590571764924668e-04 -1.124390726078510860e-04
1.825000000000000000e+02 -7.344626683979510982e-04 -1.541437096987446171e-03 2.018485362536741117e-04 -2.536933375946523591e-04 9.824341969690315456e-05
1.835000000000000000e+02 -7.916985528400184149e-04 -1.474233921443584118e-03 1.117698397153277825e-04 -3.977600047790376121e-05 7.828328234842447584e-05
1.845000000000000000e+02 -7.713271241752194061e-04 -1.545231989161992541e-03 4.968807531973764571e-05 -5.322983431422866714e-05 3.848620572914258784e-05
1.855000000000000000e+02 -6.991637682549668460e-04 -1.568668611978764598e-03 1.244443098879784268e-04 -6.958624909150348055e-05 -1.479054128689382980e-04
1.865000000000000000e+02 -6.659603909383701639e-04 -1.348418692133227133e-03 1.912893250445290574e-04 -1.518825251507405411e-04 -1.081280999651952119e-04
1.875000000000000000e+02 -6.991365150150332742e-04 -1.384702141438109730e-03 1.033124672924716475e-04 -4.911795068567601300e-05 4.636427327479111386e-05
