1.243265763592859003e+03 1.321007536931600437e-03
1.244774781144697272e+03 1.325662675748260104e-03
1.246283798696535769e+03 1.330207385405047420e-03
1.247792816248374038e+03 1.334732441128007102e-03
1.249301833800212535e+03 1.339328618143188635e-03
1.250810851352050804e+03 1.344086691676636084e-03
1.252319868903889301e+03 1.349097436954398502e-03
1.253828886455727570e+03 1.354434312951855249e-03
1.255337904007566067e+03 1.360042207645303404e-03
1.256846921559404336e+03 1.365808150212094322e-03
1.258355939111242833e+03 1.371618891882352923e-03
1.259864956663081102e+03 1.377361183886200227e-03
1.261373974214919599e+03 1.382921777453760721e-03
1.262882991766757868e+03 1.388187423815155424e-03
1.264392009318596365e+03 1.393044874200509257e-03
1.265901026870434634e+03 1.397419284850769496e-03
1.267410044422273131e+03 1.401389362765061760e-03
1.268919061974111401e+03 1.405072185318586913e-03
1.270428079525949897e+03 1.408584829886547337e-03
1.271937097077788167e+03 1.412044373844141944e-03
1.273446114629626663e+03 1.415567894566573766e-03
1.274955132181464933e+03 1.419272469429042581e-03
1.276464149733303429e+03 1.423274730252862066e-03
1.277973167285141699e+03 1.427620395758624977e-03
1.279482184836980196e+03 1.432207211644408174e-03
1.280991202388818465e+03 1.436914398924598072e-03
1.282500219940656962e+03 1.441621178613584561e-03
1.284009237492495231e+03 1.446206771725754708e-03
1.285518255044333728e+03 1.450550399275497750e-03
1.287027272596171997e+03 1.454531282277200972e-03
1.288536290148010494e+03 1.458033624539294701e-03
1.290045307699848763e+03 1.461074106522291995e-03
1.291554325251687260e+03 1.463812647866408840e-03
1.293063342803525529e+03 1.466416307629072723e-03
1.294572360355364026e+03 1.469052144867712649e-03
1.296081377907202295e+03 1.471887218639757189e-03
1.297590395459040792e+03 1.475088588002634480e-03
1.299099413010879061e+03 1.478823312013773312e-03
1.300608430562717558e+03 1.483234904678906599e-03
1.302117448114555827e+03 1.488253759090650509e-03
1.303626465666394324e+03 1.493696961802592951e-03
1.305135483218232594e+03 1.499380550940485968e-03
1.306644500770071090e+03 1.505120564630085291e-03
1.308153518321909360e+03 1.510733040997142311e-03
1.309662535873747856e+03 1.516034018167413192e-03
1.311171553425586126e+03 1.520839535528451620e-03
1.312680570977424622e+03 1.525023774771691381e-03
1.314189588529262892e+03 1.528674322242449136e-03
1.315698606081101389e+03 1.531927713155809348e-03
1.317207623632939658e+03 1.534920482726853880e-03
1.318716641184778155e+03 1.537789166170668064e-03
1.320225658736616424e+03 1.540670298702335279e-03
1.321734676288454921e+03 1.543700415536939340e-03
1.323243693840293190e+03 1.547014603232601659e-03
1.324752711392131687e+03 1.550665738272136900e-03
1.326261728943969956e+03 1.554581908060475312e-03
1.327770746495808453e+03 1.558680767803152876e-03
1.329279764047646722e+03 1.562879972705704485e-03
1.330788781599485219e+03 1.567097177973666338e-03
1.332297799151323488e+03 1.571250038812571593e-03
1.333806816703161985e+03 1.575256210427957966e-03
1.335315834255000254e+03 1.579039743083211897e-03
1.336824851806838751e+03 1.582596644644179533e-03
1.338333869358677021e+03 1.585968239304295230e-03
1.339842886910515517e+03 1.589196558277016814e-03
1.341351904462353787e+03 1.592323632775801898e-03
1.342860922014192283e+03 1.595391494014109174e-03
1.344369939566030553e+03 1.598442173205395604e-03
1.345878957117869049e+03 1.601517701407758698e-03
1.347387974669707319e+03 1.604655009784217894e-03
1.348896992221545815e+03 1.607872508291595436e-03
1.350406009773384085e+03 1.611184403659313320e-03
1.351915027325222582e+03 1.614604902616795495e-03
1.353424044877060851e+03 1.618148211893462437e-03
1.354933062428899348e+03 1.621828538218738963e-03
1.356442079980737617e+03 1.625660088322045116e-03
1.357951097532576114e+03 1.629655965275328888e-03
1.359460115084414383e+03 1.633788969857199926e-03
1.360969132636252880e+03 1.637981006401954863e-03
1.362478150188091149e+03 1.642150720512271147e-03
1.363987167739929646e+03 1.646216757790829694e-03
1.365496185291767915e+03 1.650097763840308821e-03
1.367005202843606412e+03 1.653712384263386842e-03
1.368514220395444681e+03 1.656979264662743808e-03
1.370023237947283178e+03 1.659835492745009205e-03
1.371532255499121447e+03 1.662349672032575887e-03
1.373041273050959944e+03 1.664647530946705006e-03
1.374550290602798214e+03 1.666855030566512718e-03
1.376059308154636710e+03 1.669098131971116263e-03
1.377568325706474980e+03 1.671502796239630493e-03
1.379077343258313476e+03 1.674194984451174602e-03
1.380586360810151746e+03 1.677300131140982897e-03
1.382095378361990242e+03 1.680868128438232781e-03
1.383604395913828512e+03 1.684795316410235685e-03
1.385113413465667008e+03 1.688959399706132201e-03
1.386622431017505278e+03 1.693238082975058153e-03
1.388131448569343775e+03 1.697509070866152613e-03
1.389640466121182044e+03 1.701650068028552273e-03
1.391149483673020541e+03 1.705538779111395557e-03
1.392658501224858810e+03 1.709063873492380455e-03
1.394167518776697307e+03 1.712236556770787904e-03
1.395676536328535576e+03 1.715144811047828767e-03
1.397185553880374073e+03 1.717877799426971918e-03
1.398694571432212342e+03 1.720524685011683196e-03
1.400203588984050839e+03 1.723174630905430172e-03
1.401712606535889108e+03 1.725916800211680421e-03
1.403221624087727605e+03 1.728840282124162724e-03
1.404730641639565874e+03 1.731997077297582057e-03
1.406239659191404371e+03 1.735342050960541086e-03
1.407748676743242640e+03 1.738814360895097862e-03
1.409257694295081137e+03 1.742353164883310651e-03
1.410766711846919407e+03 1.745897620707235771e-03
1.412275729398757903e+03 1.749386886148931921e-03
1.413784746950596173e+03 1.752760118990456502e-03
1.415293764502434669e+03 1.755960635548242058e-03
1.416802782054272939e+03 1.758986895343875572e-03
1.418311799606111435e+03 1.761876454312272374e-03
1.419820817157949705e+03 1.764667698103227498e-03
1.421329834709788202e+03 1.767399012366536841e-03
1.422838852261626471e+03 1.770108782751995870e-03
1.424347869813464968e+03 1.772835394909401787e-03
1.425856887365303237e+03 1.775617197811261896e-03
1.427365904917141734e+03 1.778473080032766038e-03
1.428874922468980003e+03 1.781370522831726482e-03
1.430383940020818500e+03 1.784268616989679711e-03
1.431892957572656769e+03 1.787126453288158954e-03
1.433401975124495266e+03 1.789903122508701558e-03
1.434910992676333535e+03 1.792557715432840102e-03
1.436420010228172032e+03 1.795049322842110634e-03
1.437929027780010301e+03 1.797342328094256574e-03
1.439438045331848798e+03 1.799461568480431161e-03
1.440947062883687067e+03 1.801470380640892181e-03
1.442456080435525564e+03 1.803432720638809689e-03
1.443965097987363833e+03 1.805412544537351571e-03
1.445474115539202330e+03 1.807473808399686363e-03
1.446983133091040600e+03 1.809680468288982387e-03
1.448492150642879096e+03 1.812096226340661293e-03
1.450001168194717366e+03 1.814744424123357174e-03
1.451510185746555862e+03 1.817564211365127252e-03
1.453019203298394132e+03 1.820484201945140115e-03
1.454528220850232628e+03 1.823433009742564783e-03
1.456037238402070898e+03 1.826339248636570925e-03
1.457546255953909395e+03 1.829131532506327994e-03
1.459055273505747664e+03 1.831738475231004144e-03
1.460564291057586161e+03 1.834103088757216326e-03
1.462073308609424430e+03 1.836275392571614816e-03
1.463582326161262927e+03 1.838353601795241930e-03
1.465091343713101196e+03 1.840436163958743482e-03
1.466600361264939693e+03 1.842621526592767454e-03
1.468109378816777962e+03 1.845008137227958792e-03
1.469618396368616459e+03 1.847694443394964827e-03
1.471127413920454728e+03 1.850776145852557402e-03
1.472636431472293225e+03 1.854238213630696273e-03
1.474145449024131494e+03 1.857919442952984381e-03
1.475654466575969991e+03 1.861648623284954717e-03
1.477163484127808260e+03 1.865254544092138098e-03
1.478672501679646757e+03 1.868565994840066429e-03
1.480181519231485026e+03 1.871411764994270095e-03
1.481690536783323523e+03 1.873620644096360118e-03
1.483199554335161793e+03 1.875080594460006066e-03
1.484708571887000289e+03 1.875908591869716565e-03
1.486217589438838559e+03 1.876277007938938115e-03
1.487726606990677055e+03 1.876358214281114399e-03
1.489235624542515325e+03 1.876324582509692135e-03
1.490744642094353821e+03 1.876348484238115006e-03
1.492253659646192091e+03 1.876602291079828644e-03
1.493762677198030588e+03 1.877250041944247133e-03
1.495271694749868857e+03 1.878352610175322611e-03
1.496780712301707354e+03 1.879901192782798850e-03
1.498289729853545623e+03 1.881885677032503219e-03
1.499798747405384120e+03 1.884295950190266553e-03
1.501307764957222389e+03 1.887121899521916656e-03
1.502816782509060886e+03 1.890353412293282413e-03
1.504325800060899155e+03 1.893979636906069179e-03
1.505834817612737652e+03 1.897936644858288537e-03
1.507343835164575921e+03 1.902072772216701485e-03
1.508852852716414418e+03 1.906228130781832241e-03
1.510361870268252687e+03 1.910242832354203070e-03
1.511870887820091184e+03 1.913956988734337753e-03
1.513379905371929453e+03 1.917210711722759642e-03
1.514888922923767950e+03 1.919844113119992517e-03
1.516397940475606219e+03 1.921745954772859609e-03
1.517906958027444716e+03 1.923005238162468680e-03
1.519415975579282986e+03 1.923762475158812555e-03
1.520924993131121482e+03 1.924158177675110550e-03
1.522434010682959752e+03 1.924332857624580463e-03
1.523943028234798248e+03 1.924427026920441392e-03
1.525452045786636518e+03 1.924581197475911786e-03
1.526961063338475014e+03 1.924925459628484218e-03
1.528470080890313284e+03 1.925479589542409154e-03
1.529979098442151781e+03 1.926197022046088414e-03
1.531488115993990050e+03 1.927030284308706284e-03
1.532997133545828547e+03 1.927931903499448566e-03
1.534506151097666816e+03 1.928854406787499330e-03
1.536015168649505313e+03 1.929750321342043945e-03
1.537524186201343582e+03 1.930573096078665521e-03
1.539033203753182079e+03 1.931308757885924010e-03
1.540542221305020348e+03 1.931983861328622756e-03
1.542051238856858845e+03 1.932627496458677900e-03
1.543560256408697114e+03 1.933268753328003416e-03
1.545069273960535611e+03 1.933936721988515663e-03
1.546578291512373880e+03 1.934660492492129482e-03
1.548087309064212377e+03 1.935469173080573519e-03
1.549596326616050646e+03 1.936398597397005327e-03
1.551105344167889143e+03 1.937501343468263490e-03
1.552614361719727412e+03 1.938832551571068475e-03
1.554123379271565909e+03 1.940447361982143787e-03
1.555632396823404179e+03 1.942400914978210762e-03
1.557141414375242675e+03 1.944748350835992035e-03
1.558650431927080945e+03 1.947544809832208509e-03
1.560159449478919441e+03 1.950806275654700479e-03
1.561668467030757711e+03 1.954353653857770264e-03
1.563177484582596207e+03 1.957947218221733465e-03
1.564686502134434477e+03 1.961347223443053126e-03
1.566195519686272974e+03 1.964313924218195548e-03
1.567704537238111243e+03 1.966607575243623993e-03
1.569213554789949740e+03 1.967988431215804759e-03
1.570722572341788009e+03 1.968248097209782891e-03
1.572231589893626506e+03 1.967486549180467222e-03
1.573740607445464775e+03 1.965978963048488782e-03
1.575249624997303272e+03 1.964002531862323996e-03
1.576758642549141541e+03 1.961834448670447557e-03
1.578267660100980038e+03 1.959751906521333721e-03
1.579776677652818307e+03 1.958032098463458048e-03
1.581285695204656804e+03 1.956942226115343606e-03
1.582794712756495073e+03 1.956541599690044594e-03
1.584303730308333570e+03 1.956693128191821975e-03
1.585812747860171839e+03 1.957252029563334023e-03
1.587321765412010336e+03 1.958073521747240309e-03
1.588830782963848606e+03 1.959012822686198238e-03
1.590339800515687102e+03 1.959925150322867383e-03
1.591848818067525372e+03 1.960666208452763095e-03
1.593357835619363868e+03 1.961117532706877376e-03
1.594866853171202138e+03 1.961198897828033642e-03
1.596375870723040634e+03 1.960833166179465955e-03
1.597884888274878904e+03 1.959943200124407946e-03
1.599393905826717400e+03 1.958451862026093677e-03
1.600902923378555670e+03 1.956282014247756346e-03
1.602411940930394167e+03 1.953357006059000273e-03
1.603920958482232436e+03 1.949703037219290480e-03
1.605429976034070933e+03 1.945575597284812056e-03
1.606938993585909202e+03 1.941261171846540802e-03
1.608448011137747699e+03 1.937046246495448178e-03
1.609957028689585968e+03 1.933217306822509552e-03
1.611466046241424465e+03 1.930060838418696167e-03
1.612975063793262734e+03 1.927863293977561624e-03
1.614484081345101231e+03 1.926797457410461996e-03
1.615993098896939500e+03 1.926668056580942926e-03
1.617502116448777997e+03 1.927205459320486787e-03
1.619011134000616266e+03 1.928140033460576386e-03
1.620520151552454763e+03 1.929202146832694528e-03
1.622029169104293032e+03 1.930122167268323152e-03
1.623538186656131529e+03 1.930630462598946365e-03
1.625047204207969799e+03 1.930501111633688236e-03
1.626556221759808295e+03 1.929704112305779011e-03
1.628065239311646565e+03 1.928264331120284683e-03
1.629574256863485061e+03 1.926206637255341346e-03
1.631083274415323331e+03 1.923555899889085093e-03
1.632592291967161827e+03 1.920336988199650499e-03
1.634101309519000097e+03 1.916574771365174307e-03
1.635610327070838593e+03 1.912323045477386241e-03
1.637119344622676863e+03 1.907804993961153541e-03
1.638628362174515360e+03 1.903305269521825098e-03
1.640137379726353629e+03 1.899108611278971714e-03
1.641646397278192126e+03 1.895499758352157905e-03
1.643155414830030395e+03 1.892763449860954475e-03
1.644664432381868892e+03 1.891184424924927457e-03
1.646173449933707161e+03 1.890976310830558499e-03
1.647682467485545658e+03 1.891838482000037392e-03
1.649191485037383927e+03 1.893244174884010141e-03
1.650700502589222424e+03 1.894665649251714478e-03
1.652209520141060693e+03 1.895575164872387265e-03
1.653718537692899190e+03 1.895444981515266884e-03
1.655227555244737459e+03 1.893747358949589982e-03
1.656736572796575956e+03 1.890033416134341126e-03
1.658245590348414225e+03 1.884518033390174046e-03
1.659754607900252722e+03 1.877748506585962028e-03
1.661263625452090992e+03 1.870274611672719965e-03
1.662772643003929488e+03 1.862646124601460363e-03
1.664281660555767758e+03 1.855412821323197898e-03
1.665790678107606254e+03 1.849124477788945944e-03
1.667299695659444524e+03 1.844271768621939507e-03
1.668808713211283020e+03 1.840802429486009797e-03
1.670317730763121290e+03 1.838372063753819508e-03
1.671826748314959787e+03 1.836633458816330474e-03
1.673335765866798056e+03 1.835239402064506699e-03
1.674844783418636553e+03 1.833842680889310453e-03
1.676353800970474822e+03 1.832096082681706171e-03
1.677862818522313319e+03 1.829680508386251261e-03
1.679371836074151815e+03 1.826540126333148131e-03
1.680880853625990085e+03 1.822762957983152998e-03
1.682389871177828354e+03 1.818438484976112133e-03
1.683898888729666851e+03 1.813656188951867036e-03
1.685407906281505348e+03 1.808505551550265277e-03
1.686916923833343617e+03 1.803076054411152044e-03
1.688425941385181886e+03 1.797450916904906300e-03
1.689934958937020383e+03 1.791657574749722526e-03
1.691443976488858880e+03 1.785694189826331517e-03
1.692952994040697149e+03 1.779558665141525069e-03
1.694462011592535418e+03 1.773248903702092164e-03
1.695971029144373915e+03 1.766762808514821346e-03
1.697480046696212412e+03 1.760098282586503981e-03
1.698989064248050681e+03 1.753261603619962923e-03
1.700498081799888951e+03 1.746325455872480567e-03
1.702007099351727447e+03 1.739394149404881055e-03
1.703516116903565944e+03 1.732572188005436454e-03
1.705025134455404213e+03 1.725964075462420571e-03
1.706534152007242483e+03 1.719674315564103523e-03
1.708043169559080980e+03 1.713807412098757163e-03
1.709552187110919476e+03 1.708436912910054869e-03
1.711061204662757746e+03 1.703430850337515380e-03
1.712570222214596015e+03 1.698573521309762599e-03
1.714079239766434512e+03 1.693648977412206798e-03
1.715588257318273008e+03 1.688441270230259771e-03
1.717097274870111278e+03 1.682734451349332874e-03
1.718606292421949547e+03 1.676312572354836383e-03
1.720115309973788044e+03 1.669035575049984763e-03
1.721624327525626541e+03 1.661162095308161635e-03
1.723133345077464810e+03 1.653081240511151614e-03
1.724642362629303079e+03 1.645182192658055332e-03
1.726151380181141576e+03 1.637854133747973420e-03
1.727660397732980073e+03 1.631486245780008676e-03
1.729169415284818342e+03 1.626467710725326395e-03
1.730678432836656611e+03 1.623022899081026215e-03
1.732187450388495108e+03 1.620727850113743264e-03
1.733696467940333605e+03 1.618999203921534695e-03
1.735205485492171874e+03 1.617253600602455710e-03
1.736714503044010144e+03 1.614907680254563027e-03
1.738223520595848640e+03 1.611378082975911848e-03
1.739732538147687137e+03 1.606081752832238477e-03
1.741241555699525406e+03 1.598672230613593526e-03
1.742750573251363676e+03 1.589462928590873935e-03
1.744259590803202173e+03 1.578881398559007490e-03
1.745768608355040669e+03 1.567355192312923275e-03
1.747277625906878939e+03 1.555311861647552764e-03
1.748786643458717208e+03 1.543178958357822655e-03
1.750295661010555705e+03 1.531382525579424135e-03
1.751804678562394201e+03 1.520179769253174372e-03
1.753313696114232471e+03 1.509507115543150561e-03
1.754822713666070740e+03 1.499265110647073160e-03
1.756331731217909237e+03 1.489354300762660895e-03
1.757840748769747734e+03 1.479675232087637694e-03
1.759349766321586003e+03 1.470128450819725534e-03
1.760858783873424272e+03 1.460614503156645524e-03
1.762367801425262769e+03 1.451033935296116174e-03
1.763876818977101266e+03 1.441287293435861410e-03
1.765385836528939535e+03 1.431275123773604295e-03
